login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
dengemann,dengemann/mpltools,2013-07-13T18:32:27Z,0,0,Python,True,True,other
dengemann,dengemann/nitime,2012-10-15T08:05:19Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/s3cmd-modification,2015-11-16T01:35:17Z,0,0,Python,True,True,
dengemann,dengemann/NeuroSynth,2012-10-15T08:05:58Z,0,0,Python,True,True,
dengemann,dengemann/pyscholar,2013-03-16T10:40:44Z,0,0,Python,True,True,
imagejan,imagejan/faim-ipa-feedstock,2024-08-21T13:51:38Z,0,0,,True,False,bsd-3-clause
imagejan,imagejan/mobie.github.io,2024-07-08T13:45:43Z,0,0,,True,True,
imagejan,imagejan/ez_zarr,2024-08-23T11:34:17Z,0,0,,True,True,mit
imagejan,imagejan/nbdev,2024-06-13T09:50:41Z,0,0,,True,True,apache-2.0
imagejan,imagejan/imagej-plugins,2013-10-18T11:46:10Z,0,0,Java,True,True,
imagejan,imagejan/magicgui,2024-04-05T07:47:16Z,0,0,,True,False,mit
imagejan,imagejan/FunctionFit,2023-10-18T08:47:54Z,0,0,,True,True,bsd-3-clause
imagejan,imagejan/WIPP,2023-10-16T08:25:25Z,0,0,,True,True,other
imagejan,imagejan/DeformingMesh3D-plugin,2023-03-13T15:23:00Z,1,1,Java,True,True,mit
imagejan,imagejan/imagejan,2020-10-26T20:43:05Z,0,0,,True,True,
imagejan,imagejan/measures,2023-07-05T13:00:15Z,0,0,,True,True,bsd-2-clause
imagejan,imagejan/mobie-utils-python,2023-05-23T09:02:26Z,0,0,,True,True,mit
imagejan,imagejan/prefect-shell,2023-02-03T10:26:55Z,0,0,,True,True,apache-2.0
imagejan,imagejan/bioimagebook.github.io,2022-09-26T20:01:31Z,1,1,,True,False,
imagejan,imagejan/insolitum,2023-01-16T11:57:02Z,0,0,,True,True,mit
imagejan,imagejan/faim-jetraw-playground,2022-11-30T14:41:47Z,0,0,,True,True,
imagejan,imagejan/sciview-update-sites,2022-11-10T10:47:47Z,0,0,,True,True,mit
imagejan,imagejan/BigTrace,2022-05-11T13:55:28Z,1,1,,True,True,gpl-3.0
imagejan,imagejan/labkit-pixel-classification,2022-05-12T09:33:38Z,0,0,,True,True,bsd-2-clause
imagejan,imagejan/labkit-ui,2022-05-12T09:26:03Z,0,0,,True,True,bsd-2-clause
imagejan,imagejan/betaseg.github.io,2022-04-25T13:41:02Z,0,0,,True,True,
imagejan,imagejan/mastodon,2021-03-17T09:13:35Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/labkit-command-line,2021-09-08T07:15:16Z,0,0,,True,True,
imagejan,imagejan/MorphoLibJ,2017-12-14T15:45:28Z,0,0,Java,True,True,lgpl-3.0
imagejan,imagejan/mobie-viewer-fiji,2021-09-08T19:11:53Z,0,0,,True,True,mit
imagejan,imagejan/render-python,2022-01-26T12:28:56Z,0,0,,True,True,other
imagejan,imagejan/scikit-image,2019-02-10T20:14:37Z,0,0,Python,True,True,other
imagejan,imagejan/biojava,2021-06-24T15:34:11Z,0,0,,True,False,lgpl-2.1
imagejan,imagejan/ACSAuto,2021-06-22T20:03:04Z,0,0,,True,True,
imagejan,imagejan/clij2-docs,2021-07-02T08:51:50Z,0,0,,True,True,other
imagejan,imagejan/installr,2021-05-21T12:02:01Z,0,0,,True,False,
imagejan,imagejan/SNT,2020-12-11T08:16:36Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/FijiRelax,2021-05-31T14:50:23Z,0,0,,True,True,
imagejan,imagejan/mars-fx,2021-04-20T11:51:37Z,0,0,,True,True,bsd-2-clause
imagejan,imagejan/fly-reg,2021-04-19T20:21:41Z,0,0,,True,True,
imagejan,imagejan/cellpose,2021-03-11T20:55:04Z,0,0,,True,True,bsd-3-clause
imagejan,imagejan/teaching-dl-course-2020,2020-12-11T16:25:53Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/blind-experiment,2018-08-22T15:45:21Z,5,5,Java,True,True,gpl-3.0
imagejan,imagejan/jython-autocompletion,2020-12-07T20:22:59Z,0,0,,True,True,gpl-3.0
imagejan,imagejan/minimal-sciview-example-project,2020-12-01T15:44:05Z,0,0,,True,True,other
imagejan,imagejan/sciview-i2k-plugin,2020-12-01T10:11:07Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-cluster,2020-11-13T13:46:04Z,0,0,,True,True,
imagejan,imagejan/knip,2020-11-09T16:28:15Z,0,0,,True,False,
imagejan,imagejan/imglib2-algorithm-gpl,2020-08-22T20:55:12Z,0,0,,True,True,gpl-2.0
imagejan,imagejan/ClearMap2,2020-09-27T19:23:30Z,0,0,,True,True,gpl-3.0
imagejan,imagejan/imglib2-roi,2018-09-21T15:02:24Z,0,0,Java,True,True,other
imagejan,imagejan/TrackMate-TrackAnalysis,2020-02-28T18:06:26Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/imagej-macros,2020-08-26T18:03:50Z,0,0,,True,True,
imagejan,imagejan/imaris-writer,2020-08-11T06:51:04Z,0,0,Java,True,True,
imagejan,imagejan/imagej-utils,2020-08-07T11:14:12Z,0,0,,True,True,
imagejan,imagejan/imglib2-javadoc,2019-06-10T19:17:26Z,0,0,Shell,True,True,
imagejan,imagejan/ssi-code,2020-08-07T14:39:03Z,0,0,,True,True,
imagejan,imagejan/image-transform-converters,2020-07-22T13:44:24Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/bigdataviewer-core,2020-08-04T10:15:03Z,0,0,,True,True,other
imagejan,imagejan/LimeSeg,2018-02-20T15:04:48Z,0,0,Java,True,True,cc0-1.0
imagejan,imagejan/transforms-utils,2020-07-24T16:03:44Z,0,0,,True,True,
imagejan,imagejan/bioformats,2014-03-24T18:16:19Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/scifio,2017-08-16T12:01:19Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/Adapt,2019-10-11T19:43:39Z,0,0,,True,True,
imagejan,imagejan/ijp-kheops,2020-06-25T12:35:14Z,0,0,Java,True,True,other
imagejan,imagejan/SciView,2018-06-26T14:25:49Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/scenery,2020-06-09T14:44:32Z,0,0,,True,True,lgpl-3.0
imagejan,imagejan/pyjnius-feedstock,2020-05-04T19:25:45Z,0,0,,True,False,bsd-3-clause
imagejan,imagejan/starfish,2020-03-19T19:11:32Z,0,0,,True,False,mit
imagejan,imagejan/NeuronJ,2020-03-19T11:21:41Z,0,0,,True,True,other
imagejan,imagejan/N2V_fiji,2020-03-08T21:04:10Z,1,1,,True,True,
imagejan,imagejan/ilastik4ij,2020-02-20T20:05:49Z,0,0,,True,True,mit
imagejan,imagejan/bigdataviewer-ui-panel,2019-11-26T21:21:40Z,0,0,,True,True,
imagejan,imagejan/imglib2,2020-01-24T14:28:35Z,0,0,Java,True,False,other
imagejan,imagejan/DaskCourse,2020-02-11T08:50:49Z,0,0,,True,True,
imagejan,imagejan/TrackMate,2016-11-25T15:14:40Z,0,0,Java,True,True,
imagejan,imagejan/object-manager,2019-12-19T14:39:12Z,0,0,,True,True,
imagejan,imagejan/contributor_covenant,2019-12-13T13:24:20Z,0,0,,True,False,other
imagejan,imagejan/image-processing-courses,2018-03-11T18:55:25Z,3,3,,True,True,
imagejan,imagejan/n5-viewer,2019-11-08T08:54:31Z,0,0,,True,True,gpl-3.0
imagejan,imagejan/MultiTemplateMatching-Python,2019-10-22T11:50:13Z,0,0,,True,True,gpl-3.0
imagejan,imagejan/neubias-ts13-git-intro,2019-10-14T13:04:56Z,0,0,,True,True,unlicense
imagejan,imagejan/ImageJA,2016-08-10T10:56:31Z,0,0,Java,True,False,
imagejan,imagejan/run_jython_scripts_from_ide,2018-06-29T08:19:18Z,0,0,Java,True,True,
imagejan,imagejan/napari,2019-10-01T19:50:49Z,0,0,,True,True,bsd-3-clause
imagejan,imagejan/imcf-fiji-scripts,2019-05-09T10:32:02Z,0,0,Python,True,True,gpl-3.0
imagejan,imagejan/Scripts,2015-05-26T13:48:32Z,0,0,Java,True,True,
imagejan,imagejan/multiview-simulation,2019-05-16T09:38:13Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/3Dscript,2019-05-11T17:54:36Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/qupath,2019-03-08T11:34:10Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/CellProfiler,2019-03-23T21:06:26Z,0,0,Python,True,True,other
imagejan,imagejan/imagej-tutorials,2015-08-27T10:44:36Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/bokeh,2016-09-09T12:39:15Z,0,0,Python,True,True,bsd-3-clause
imagejan,imagejan/ilastik,2019-03-23T21:09:36Z,0,0,Python,True,True,other
imagejan,imagejan/ABA_J,2019-03-19T21:46:11Z,0,0,Java,True,True,
imagejan,imagejan/bill_duncan,2019-03-12T08:27:45Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/beakerx,2019-02-26T10:20:05Z,0,0,Java,True,False,apache-2.0
imagejan,imagejan/clearvolume.github.io,2019-02-25T11:18:27Z,0,0,HTML,True,True,
imagejan,imagejan/clearvolume,2019-02-25T11:22:06Z,0,0,Java,True,True,lgpl-3.0
imagejan,imagejan/clij,2019-02-15T19:54:10Z,0,0,Java,True,True,
imagejan,imagejan/MTrack,2019-01-29T09:29:08Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/DeepLabCut,2018-11-15T11:34:46Z,0,0,Python,True,True,lgpl-3.0
imagejan,imagejan/SBEMimage,2019-01-17T11:41:29Z,0,0,Python,True,True,other
imagejan,imagejan/fiji-plugin-morphometry,2018-12-13T14:36:15Z,0,0,Java,True,True,
imagejan,imagejan/IO,2016-09-07T07:39:28Z,0,0,Java,True,True,
imagejan,imagejan/ec-clem,2019-03-15T12:41:38Z,0,0,Java,True,True,
imagejan,imagejan/PlotsOfData,2018-09-28T13:02:00Z,0,0,R,True,True,gpl-3.0
imagejan,imagejan/cytominer,2018-10-09T08:56:07Z,0,0,R,True,True,other
imagejan,imagejan/tracker-commons,2018-10-05T08:48:57Z,0,0,Scala,True,True,
imagejan,imagejan/biobeam,2018-09-27T08:36:58Z,0,0,Python,True,True,bsd-3-clause
imagejan,imagejan/neubias-ijsearch,2018-09-24T12:45:15Z,0,0,Java,True,True,
imagejan,imagejan/python-mirometa-ckctr,2018-09-24T11:02:08Z,0,0,Python,True,True,bsd-2-clause
imagejan,imagejan/BigStitcher,2018-09-20T12:17:19Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/knip-externals,2018-07-23T16:10:00Z,0,0,Groovy,True,True,bsd-2-clause
imagejan,imagejan/ilastik.github.io,2016-07-15T11:15:13Z,0,0,CSS,True,True,other
imagejan,imagejan/IJ-OpenCV,2018-08-20T12:23:19Z,0,0,Java,True,True,
imagejan,imagejan/WhitakerLabProjectManagement,2018-08-15T20:47:50Z,0,0,Jupyter Notebook,True,True,cc-by-4.0
imagejan,imagejan/keras-intro,2018-08-07T10:31:52Z,0,0,Jupyter Notebook,True,True,mit
imagejan,imagejan/heroku-westerkamp,2017-07-21T16:55:46Z,0,0,Python,True,True,
imagejan,imagejan/hrm,2018-07-05T11:28:23Z,0,0,PHP,True,False,other
imagejan,imagejan/Stack_Manipulation,2017-05-11T07:14:07Z,0,0,Java,True,True,
imagejan,imagejan/build-a-binder.github.io,2018-06-12T14:31:45Z,0,0,HTML,True,False,bsd-3-clause
imagejan,imagejan/fiji-javadoc,2018-06-12T14:56:58Z,0,0,Shell,True,True,
imagejan,imagejan/example-imagej-command,2017-11-02T14:23:38Z,0,0,Java,True,True,
imagejan,imagejan/knip-course,2018-05-30T15:03:01Z,0,0,Java,True,True,
imagejan,imagejan/imagej-legacy,2015-06-02T12:05:05Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-logo,2018-03-04T15:33:54Z,1,1,Groovy,True,True,
imagejan,imagejan/multi-channel-adjust,2018-05-29T12:10:38Z,0,0,Java,True,True,
imagejan,imagejan/knime-scripting,2018-05-25T08:29:50Z,0,0,Java,True,True,other
imagejan,imagejan/test-menu-path,2018-04-27T12:58:29Z,0,0,Java,True,True,
imagejan,imagejan/test,2018-03-28T08:26:26Z,0,0,,True,True,
imagejan,imagejan/sandbox,2017-12-18T11:35:31Z,0,0,,True,True,
imagejan,imagejan/appmode,2018-05-08T15:04:06Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/bigdataviewer-vistools,2018-02-23T11:55:25Z,0,0,Java,True,True,
imagejan,imagejan/presentations,2017-10-05T09:23:03Z,0,0,CSS,True,True,
imagejan,imagejan/pyRadiomics_GUI,2018-02-16T14:56:46Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/imagej-ui-swing,2015-04-10T10:48:39Z,0,0,Java,True,True,other
imagejan,imagejan/steerable3D,2018-02-12T20:36:56Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/scijava-scripts,2017-11-10T10:39:06Z,0,0,Shell,True,True,
imagejan,imagejan/jupyter-rise,2019-03-12T09:57:15Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/scijava-ui-swing,2015-04-08T13:40:56Z,0,0,Java,True,True,other
imagejan,imagejan/introduction_to_ml_with_python,2017-12-13T14:26:14Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/jupyter-stacks,2017-12-08T13:40:21Z,0,0,,True,True,
imagejan,imagejan/BoneJ2,2017-10-17T07:38:29Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/ij-trajectory-classifier,2017-08-29T13:58:34Z,0,0,Java,True,True,mit
imagejan,imagejan/gitpitch,2017-10-05T10:02:04Z,0,0,Java,True,True,mit
imagejan,imagejan/discourse,2017-08-11T09:31:19Z,0,0,Ruby,True,True,gpl-2.0
imagejan,imagejan/Spikefinder-Elephant,2017-08-10T11:30:54Z,0,0,Jupyter Notebook,True,True,mit
imagejan,imagejan/scripting-beanshell,2017-08-09T11:18:21Z,0,0,Java,True,True,other
imagejan,imagejan/imagey,2018-02-09T19:08:45Z,0,0,Python,True,True,
imagejan,imagejan/ij-particlesizer,2017-06-28T08:09:16Z,0,0,Java,True,True,mit
imagejan,imagejan/feature-demo,2017-10-24T12:21:03Z,0,0,,True,True,
imagejan,imagejan/imglib2-cache-examples,2017-05-30T15:42:45Z,0,0,,True,True,
imagejan,imagejan/scifio-javacv,2017-05-30T12:02:44Z,0,0,Java,True,True,
imagejan,imagejan/pom-scijava,2017-05-19T14:58:36Z,0,0,Shell,True,True,
imagejan,imagejan/imageplot,2017-05-16T08:56:23Z,0,0,Java,True,True,
imagejan,imagejan/Correct_3D_Drift,2017-05-10T13:08:36Z,0,0,Python,True,True,gpl-3.0
imagejan,imagejan/op-finder,2017-04-19T16:13:39Z,0,0,Java,True,True,gpl-3.0
imagejan,imagejan/Interactive-H-Watershed,2017-05-06T13:53:11Z,0,0,Java,True,True,bsd-3-clause
imagejan,imagejan/ActionBar,2016-08-16T13:20:31Z,0,0,Java,True,True,
imagejan,imagejan/wormsizer,2015-10-21T08:37:35Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/Barcode_Codec,2017-03-31T10:37:02Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-server,2017-03-30T12:29:27Z,0,0,Java,True,True,apache-2.0
imagejan,imagejan/mediawiki,2017-03-27T20:18:44Z,0,0,PHP,True,False,other
imagejan,imagejan/superset,2017-03-21T09:18:48Z,0,0,Python,True,False,apache-2.0
imagejan,imagejan/Descriptor_based_registration,2015-12-09T13:28:06Z,0,0,Java,True,True,
imagejan,imagejan/ggthemes,2016-12-14T15:00:03Z,0,0,R,True,True,
imagejan,imagejan/TrakEM2,2016-02-29T12:44:03Z,0,0,Java,True,True,
imagejan,imagejan/angiotool,2013-07-18T10:02:09Z,2,2,Java,True,True,
imagejan,imagejan/imagej-javadoc,2016-11-07T09:54:06Z,0,0,Perl6,True,True,other
imagejan,imagejan/LungJ,2016-11-01T12:24:40Z,0,0,Java,True,True,
imagejan,imagejan/fiji,2014-07-21T12:26:15Z,0,0,Python,True,False,
imagejan,imagejan/ggforce,2016-09-06T11:03:26Z,0,0,R,True,True,
imagejan,imagejan/knip-python-extensions,2016-09-21T09:22:23Z,0,0,Python,True,True,apache-2.0
imagejan,imagejan/GitHub,2016-09-05T12:00:05Z,0,0,PHP,True,False,other
imagejan,imagejan/SyntaxHighlighter,2016-08-18T08:27:07Z,0,0,CSS,True,False,
imagejan,imagejan/imagej1,2016-08-10T10:59:01Z,0,0,Java,True,False,
imagejan,imagejan/TurboReg,2016-07-28T13:22:35Z,0,0,Java,True,True,
imagejan,imagejan/CHBG,2016-07-19T12:45:11Z,0,0,Java,True,True,
imagejan,imagejan/scifio-hdf5,2016-07-08T09:50:27Z,0,0,Java,True,True,other
imagejan,imagejan/mcib3d-core,2016-06-14T12:10:41Z,0,0,Java,True,True,
imagejan,imagejan/TraJ,2016-06-28T08:39:54Z,0,0,Java,True,True,mit
imagejan,imagejan/ij-ellipsesplit,2016-06-22T12:25:31Z,0,0,Java,True,True,mit
imagejan,imagejan/Colocalisation_Analysis,2016-06-16T14:57:07Z,0,0,Java,True,True,
imagejan,imagejan/mcib3d-plugins,2016-06-14T12:12:12Z,0,0,Java,True,True,
imagejan,imagejan/SPIM_Registration,2016-04-28T08:51:13Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/mpicbg,2013-04-24T14:02:46Z,0,0,Java,True,True,
imagejan,imagejan/BioVoxxel_Toolbox,2017-02-27T11:44:52Z,0,0,Java,True,True,bsd-3-clause
imagejan,imagejan/imagej-updater,2015-08-13T19:01:20Z,0,0,Java,True,True,other
imagejan,imagejan/knip-ilastik,2015-10-20T11:04:24Z,0,0,Java,True,True,
imagejan,imagejan/imagej-search,2015-10-16T06:59:55Z,0,0,HTML,True,True,
imagejan,imagejan/JFeatureLib,2015-08-23T16:14:19Z,0,0,Java,True,True,
imagejan,imagejan/Volume_Calculator,2015-06-15T15:38:05Z,0,0,Java,True,True,
imagejan,imagejan/VIB-lib,2015-06-02T08:41:46Z,0,0,Java,True,True,
imagejan,imagejan/GraphCutDemo,2015-05-29T11:57:17Z,0,0,Java,True,True,
imagejan,imagejan/TransformJ,2015-03-20T11:19:20Z,0,0,Java,True,True,
imagejan,imagejan/register_virtual_stack_slices,2015-05-20T07:39:14Z,0,0,Java,True,True,
imagejan,imagejan/Trainable_Segmentation,2015-04-08T15:04:40Z,0,0,Java,True,True,
imagejan,imagejan/Graph_Cut,2015-04-01T10:59:54Z,0,0,Java,True,True,
imagejan,imagejan/Bug_Submitter,2014-06-25T14:37:55Z,0,0,Java,True,True,
imagejan,imagejan/ij1-tests,2015-04-17T15:14:32Z,0,0,Java,True,True,other
imagejan,imagejan/Color_Histogram,2014-09-03T11:16:43Z,0,0,Java,True,True,
imagejan,imagejan/facilipy,2012-07-25T13:29:59Z,1,1,Python,True,True,
charnley,charnley/dotfiles,2013-01-27T16:26:48Z,4,4,Shell,False,False,
charnley,charnley/matplotlib-views,2020-05-03T17:26:09Z,1,1,Jupyter Notebook,True,True,mit
charnley,charnley/charnley,2020-07-13T17:12:47Z,0,0,,True,True,
charnley,charnley/rmsd,2013-04-24T22:46:14Z,498,498,Python,False,False,bsd-2-clause
charnley,charnley/zigbee2mqtt.io,2024-01-22T22:42:31Z,0,0,,True,False,gpl-3.0
charnley,charnley/MonkeyType,2024-01-26T10:46:40Z,0,0,,True,False,other
charnley,charnley/regiosqm,2022-01-26T19:46:58Z,1,1,Svelte,True,True,mit
charnley,charnley/debian-cluster-configuration,2015-03-26T14:56:58Z,0,0,Shell,True,True,mit
charnley,charnley/sqlite-hpc-test,2022-04-03T18:37:27Z,0,0,Python,True,True,
charnley,charnley/blog,2022-09-10T13:01:31Z,1,1,,True,True,mit
charnley,charnley/carbon-svelte-app,2022-07-22T06:56:23Z,0,0,Svelte,False,False,
charnley,charnley/my-nvimrc,2022-03-05T15:07:18Z,0,0,,True,False,
charnley,charnley/UGM_2021,2021-10-15T16:55:16Z,0,0,Jupyter Notebook,True,True,
charnley,charnley/xyz2mol,2019-09-09T14:57:34Z,2,2,Python,True,True,mit
charnley,charnley/staged-recipes,2021-01-24T15:26:12Z,0,0,,True,False,bsd-3-clause
charnley,charnley/bayes-mndo,2020-06-16T17:58:41Z,0,0,,True,True,mit
charnley,charnley/chemhelp,2019-07-08T12:11:39Z,3,3,Python,True,True,mit
charnley,charnley/protonation-learning,2019-09-25T10:28:09Z,1,1,Python,True,True,mit
charnley,charnley/various_dockerfiles,2020-03-27T12:22:20Z,0,0,,True,True,
charnley,charnley/no-place-like-tilde,2018-12-26T14:21:32Z,0,0,Python,True,True,mit
charnley,charnley/py-ml-env,2019-02-11T11:38:50Z,0,0,Makefile,True,True,
charnley,charnley/qml,2018-07-17T15:58:45Z,0,0,Python,True,True,mit
charnley,charnley/dotfiles.x,2013-12-31T17:10:02Z,4,4,Python,True,True,
charnley,charnley/qml-tutorial-forces,2019-09-14T10:57:49Z,4,4,Jupyter Notebook,True,True,mit
charnley,charnley/calcit,2019-06-21T11:47:47Z,0,0,Python,True,False,mit
charnley,charnley/inertia,2019-04-04T13:22:37Z,0,0,Python,True,True,mit
charnley,charnley/nn-timesheet,2019-03-03T12:44:57Z,0,0,Python,True,True,
charnley,charnley/LAP-solvers,2018-12-04T13:25:37Z,0,0,Python,True,True,
charnley,charnley/qml-md,2018-09-24T09:34:37Z,1,1,Python,True,True,
charnley,charnley/SuperResolution,2020-02-07T14:14:13Z,0,0,,True,True,
charnley,charnley/qml-conformers,2018-10-02T10:25:52Z,2,2,Python,True,True,mit
charnley,charnley/qml-similarity,2018-10-08T10:44:48Z,0,0,Python,True,True,
charnley,charnley/programming-exercises,2018-08-05T15:18:00Z,0,0,,True,True,mit
charnley,charnley/beamer_ucph,2014-10-02T12:22:06Z,0,0,TeX,True,True,
charnley,charnley/convert-in-terminal,2017-03-06T14:13:48Z,2,2,Python,True,True,mit
charnley,charnley/qmlmpi,2018-07-20T10:14:38Z,0,0,Fortran,True,True,mit
charnley,charnley/data2csv,2016-11-19T19:37:12Z,0,0,Python,True,True,mit
charnley,charnley/tutorial,2018-04-05T15:19:08Z,1,1,Python,True,True,mit
charnley,charnley/optimize_gamess_parameters,2017-06-05T17:31:42Z,1,1,Python,True,True,mit
charnley,charnley/libopenmndo,2018-01-12T09:45:27Z,0,0,Fortran,True,True,mit
charnley,charnley/algorithms_and_data_structures,2018-01-11T14:18:41Z,0,0,C++,True,True,gpl-2.0
charnley,charnley/dlib,2018-01-11T19:32:14Z,0,0,C++,True,False,
charnley,charnley/pyscf,2018-01-11T19:31:02Z,0,0,Python,True,True,bsd-2-clause
charnley,charnley/check-sdf,2018-01-09T11:51:37Z,0,0,Python,True,True,mit
charnley,charnley/ghof,2017-10-19T15:04:36Z,0,0,Python,True,True,mit
charnley,charnley/rungms,2017-09-26T14:14:46Z,0,0,,True,True,mit
charnley,charnley/molecularGSM,2017-09-02T07:17:51Z,0,0,C++,True,True,mit
charnley,charnley/mfls,2017-09-01T17:16:26Z,0,0,,True,True,mit
charnley,charnley/solvent-parameters,2017-03-05T10:53:26Z,0,0,Python,True,True,mit
charnley,charnley/statsig,2016-12-27T09:17:16Z,0,0,Python,True,True,mit
charnley,charnley/slurm_submit,2017-01-27T21:59:59Z,0,0,Shell,True,True,mit
charnley,charnley/molget,2016-06-22T07:44:54Z,0,0,Shell,True,True,mit
charnley,charnley/little_shits,2016-05-31T13:36:16Z,0,0,Python,True,True,mit
charnley,charnley/doi2bib,2016-04-18T11:23:22Z,2,2,Shell,True,True,mit
charnley,charnley/conformer_search,2016-02-13T17:54:17Z,0,0,Python,True,True,mit
charnley,charnley/babel,2015-08-05T13:42:52Z,0,0,JavaScript,True,True,mit
charnley,charnley/web-user-interface,2013-11-22T21:44:53Z,2,2,CSS,True,True,gpl-2.0
charnley,charnley/dftd3-wrapper,2014-12-21T11:12:30Z,0,0,FORTRAN,True,True,gpl-2.0
charnley,charnley/xyz2tex,2014-07-24T11:51:12Z,0,0,,True,True,gpl-2.0
charnley,charnley/no-setup,2012-08-16T10:52:30Z,7,7,Shell,True,True,
charnley,charnley/megawordsmemoryconverter,2014-06-26T19:58:00Z,0,0,Python,True,True,mit
charnley,charnley/matplotlib-header,2014-02-04T12:51:56Z,0,0,,True,True,bsd-2-clause
charnley,charnley/matplotlib_examples,2013-08-06T13:14:10Z,0,0,Python,True,True,
charnley,charnley/matplotlib-colourmap-generator,2012-10-03T12:46:25Z,0,0,Python,True,True,
charnley,charnley/python-experiments,2013-08-06T08:55:21Z,0,0,,True,True,gpl-2.0
rneher,rneher/h5_cattle_genome,2024-05-09T15:16:35Z,0,0,,True,True,
rneher,rneher/pipeline-resources,2021-10-28T14:19:07Z,0,0,,True,True,apache-2.0
rneher,rneher/biopython,2016-10-23T20:38:59Z,1,1,Python,True,False,other
rneher,rneher/FluByCountry,2019-07-22T15:34:22Z,0,0,,True,True,
rneher,rneher/NAflu,2019-12-13T16:00:39Z,0,0,,True,True,
rneher,rneher/Wuhan-BCov,2020-01-12T16:48:44Z,0,0,Python,True,True,
rneher,rneher/Dissertation_DynamicsOfDNA,2019-08-24T17:41:55Z,0,0,TeX,True,True,
rneher,rneher/DiplomArbeit_Percolation,2019-08-24T10:36:11Z,0,0,PostScript,True,True,
rneher,rneher/measles,2019-07-12T08:29:48Z,1,1,,True,True,
rneher,rneher/bioconda-recipes,2019-06-27T10:51:02Z,0,0,Shell,True,True,
rneher,rneher/GNOME,2019-02-27T11:52:22Z,0,0,Python,True,True,
rneher,rneher/betatree,2014-10-02T12:42:37Z,0,0,Python,True,True,mit
rneher,rneher/flu_speciation,2018-05-01T16:53:23Z,1,1,Python,True,True,
rneher,rneher/qbio2017,2017-08-22T00:05:57Z,0,0,Python,True,True,
rneher,rneher/organic-box-factory,2017-06-04T16:58:24Z,0,0,Shell,True,True,mit
rneher,rneher/nextflu2,2016-06-05T14:26:05Z,0,0,CSS,True,True,
rneher,rneher/FitnessInference,2014-08-27T20:53:42Z,10,10,Python,True,True,mit
rneher,rneher/nextflu,2015-01-26T21:59:03Z,0,0,Python,True,True,
rneher,rneher/augur,2014-09-27T13:08:35Z,1,1,,True,True,
rneher,rneher/auspice,2015-01-04T20:02:24Z,0,0,JavaScript,True,True,
syzer,syzer/ollama,2024-09-24T13:41:44Z,0,0,,True,False,mit
syzer,syzer/terraform-provider-heroku,2024-07-24T10:25:02Z,1,1,,True,False,mpl-2.0
syzer,syzer/dashboard-chrome-plugin,2022-10-18T14:30:39Z,0,0,JavaScript,True,True,
syzer,syzer/what-to-pick-in-the-restaurant,2023-01-24T16:03:07Z,0,0,JavaScript,True,True,
syzer,syzer/POC-get-all,2023-08-16T15:15:44Z,0,0,HTML,True,True,
syzer,syzer/roughViz,2023-08-09T14:18:33Z,1,1,JavaScript,True,True,mit
syzer,syzer/hackaton-holochain-2019-barcelona,2019-11-16T12:48:55Z,6,6,HTML,True,True,
syzer,syzer/ddd-blue-book-study,2023-04-28T19:47:18Z,0,0,,True,True,mit
syzer,syzer/git-blame-someone-else,2023-06-06T13:52:01Z,0,0,,True,False,mit
syzer,syzer/it-clone-arima-sarimax-holtzwinters-browser,2023-03-17T11:11:12Z,0,0,JavaScript,True,True,
syzer,syzer/eureka-js-connection,2020-02-04T08:32:18Z,1,1,HTML,True,True,gpl-3.0
syzer,syzer/arima,2023-03-20T12:06:57Z,1,1,,True,True,
syzer,syzer/twitter-marketing-bot,2017-08-29T16:44:33Z,6,6,JavaScript,True,True,
syzer,syzer/heroku-logger,2016-09-03T09:51:30Z,4,4,JavaScript,True,True,mit
